datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,con_feature,cheat_feature_simple,cheat_feature_robust
11/4/2012 19:00,4,0,0,1,14.76,16.665,43,16.9979,24,203,227,1,,
11/4/2012 20:00,4,0,0,1,13.12,14.395,53,23.9994,7,134,141,1,,
11/4/2012 21:00,4,0,0,1,12.3,13.635,52,19.9995,16,71,87,1,,
11/4/2012 22:00,4,0,0,1,12.3,14.395,52,19.0012,15,64,79,1,,
11/4/2012 23:00,4,0,0,2,12.3,15.15,56,11.0014,12,41,53,1,,
11/5/2012 0:00,4,0,1,2,12.3,14.395,56,12.998,3,20,23,1,,
11/5/2012 1:00,4,0,1,2,,15.15,56,11.0014,0,8,8,1,8,8
11/5/2012 2:00,4,0,1,2,12.3,15.15,56,11.0014,2,4,6,1,6,6
11/5/2012 3:00,4,0,1,2,12.3,14.395,56,15.0013,1,3,4,1,4,4
11/5/2012 4:00,4,0,1,2,12.3,14.395,52,16.9979,5,11,16,1,,
11/5/2012 5:00,4,0,1,2,12.3,13.635,52,22.0028,1,38,39,1,,
11/5/2012 6:00,4,0,1,2,12.3,14.395,49,19.0012,4,135,139,1,,
11/5/2012 7:00,4,0,1,2,12.3,14.395,49,16.9979,8,453,461,1,,
11/5/2012 8:00,4,0,1,2,12.3,14.395,49,15.0013,19,629,648,1,,
11/5/2012 9:00,4,0,1,2,12.3,14.395,52,19.0012,18,239,257,1,,
11/5/2012 10:00,4,0,1,1,13.12,15.15,49,19.0012,30,112,142,1,,
11/5/2012 11:00,4,0,1,1,13.94,15.91,46,15.0013,31,119,150,1,,
11/5/2012 12:00,4,0,1,1,14.76,16.665,43,22.0028,38,206,244,1,,
11/5/2012 13:00,4,0,1,1,14.76,16.665,40,16.9979,39,183,222,1,,
11/5/2012 14:00,4,0,1,1,15.58,19.695,40,11.0014,31,165,196,1,,
11/5/2012 15:00,4,0,1,1,15.58,19.695,40,19.0012,24,207,231,1,,
11/5/2012 16:00,4,0,1,1,14.76,16.665,43,19.0012,35,325,360,1,,
11/5/2012 17:00,4,0,1,1,13.94,15.91,46,15.0013,34,604,638,1,,
11/5/2012 18:00,4,0,1,1,13.94,15.91,46,15.0013,19,523,542,1,,
11/5/2012 19:00,4,0,1,1,13.12,15.91,49,11.0014,11,361,372,1,,
11/5/2012 20:00,4,0,1,1,13.12,15.15,49,16.9979,13,228,241,1,,
11/5/2012 21:00,4,0,1,1,12.3,14.395,52,19.0012,8,144,152,1,,
11/5/2012 22:00,4,0,1,1,11.48,13.635,56,12.998,4,111,115,1,,
11/5/2012 23:00,4,0,1,1,,13.635,60,8.9981,0,53,53,1,,
11/6/2012 0:00,4,0,1,1,9.84,12.88,60,7.0015,1,18,19,1,,
11/6/2012 1:00,4,0,1,1,,12.12,60,11.0014,0,8,8,1,8,8
11/6/2012 2:00,4,0,1,1,,12.88,65,6.0032,0,2,2,1,2,2
11/6/2012 3:00,4,0,1,1,,12.12,64,7.0015,0,4,4,1,4,4
11/6/2012 4:00,4,0,1,1,,12.88,69,6.0032,0,7,7,1,7,7
11/6/2012 5:00,4,0,1,2,9.02,11.365,64,12.998,1,40,41,1,,
11/6/2012 6:00,4,0,1,1,9.02,11.365,69,8.9981,6,143,149,1,,
11/6/2012 7:00,4,0,1,1,8.2,10.605,69,11.0014,9,378,387,1,,
11/6/2012 8:00,4,0,1,1,9.02,11.365,69,11.0014,20,568,588,1,,
11/6/2012 9:00,4,0,1,1,10.66,12.88,60,11.0014,25,338,363,1,,
11/6/2012 10:00,4,0,1,1,12.3,14.395,49,12.998,41,189,230,1,,
11/6/2012 11:00,4,0,1,1,13.12,16.665,45,8.9981,39,177,216,1,,
11/6/2012 12:00,4,0,1,1,13.12,16.665,45,8.9981,31,217,248,1,,
11/6/2012 13:00,4,0,1,1,13.94,16.665,46,8.9981,46,232,278,1,,
11/6/2012 14:00,4,0,1,1,14.76,18.18,40,7.0015,44,196,240,1,,
11/6/2012 15:00,4,0,1,1,13.94,15.91,46,16.9979,45,227,272,1,,
11/6/2012 16:00,4,0,1,1,13.94,16.665,46,11.0014,33,369,402,1,,
11/6/2012 17:00,4,0,1,1,13.12,15.15,53,15.0013,30,597,627,1,,
11/6/2012 18:00,4,0,1,1,13.12,15.15,57,19.9995,20,477,497,1,,
11/6/2012 19:00,4,0,1,1,12.3,14.395,56,15.0013,15,356,371,1,,
11/6/2012 20:00,4,0,1,1,12.3,14.395,61,15.0013,10,218,228,1,,
11/6/2012 21:00,4,0,1,2,12.3,14.395,56,16.9979,14,137,151,1,,
11/6/2012 22:00,4,0,1,2,12.3,14.395,56,15.0013,17,136,153,1,,
11/6/2012 23:00,4,0,1,1,12.3,14.395,56,15.0013,19,186,205,1,,
11/7/2012 0:00,4,0,1,2,12.3,14.395,56,19.0012,49,234,283,1,,
11/7/2012 1:00,4,0,1,2,11.48,13.635,61,16.9979,6,86,92,1,,
11/7/2012 2:00,4,0,1,2,11.48,12.88,56,19.9995,6,68,74,1,,
11/7/2012 3:00,4,0,1,2,11.48,12.88,52,22.0028,2,9,11,1,,9
11/7/2012 4:00,4,0,1,2,,12.88,52,19.9995,0,9,9,1,,9
11/7/2012 5:00,4,0,1,2,,12.88,52,22.0028,0,27,27,1,,27
11/7/2012 6:00,4,0,1,2,10.66,12.12,56,19.0012,3,115,118,1,,
11/7/2012 7:00,4,0,1,2,10.66,11.365,56,19.9995,5,314,319,1,,
11/7/2012 8:00,4,0,1,2,10.66,12.12,60,19.0012,18,583,601,1,,
11/7/2012 9:00,4,0,1,2,10.66,12.12,60,19.0012,17,351,368,1,,
11/7/2012 10:00,4,0,1,2,11.48,12.88,56,19.9995,27,151,178,1,,
11/7/2012 11:00,4,0,1,2,13.12,14.395,51,23.9994,15,132,147,1,,
11/7/2012 12:00,4,0,1,2,13.12,15.15,53,19.0012,24,188,212,1,,
11/7/2012 13:00,4,0,1,2,13.12,15.15,53,16.9979,23,158,181,1,,
11/7/2012 14:00,4,0,1,2,13.12,14.395,53,23.9994,19,142,161,1,,
11/7/2012 15:00,4,0,1,2,13.12,15.15,53,19.9995,20,178,198,1,,
11/7/2012 16:00,4,0,1,2,13.12,14.395,53,23.9994,23,250,273,1,,
11/7/2012 17:00,4,0,1,2,13.12,14.395,53,26.0027,16,501,517,1,,
11/7/2012 18:00,4,0,1,2,13.12,14.395,53,23.9994,17,448,465,1,,
11/7/2012 19:00,4,0,1,2,12.3,13.635,56,19.9995,17,302,319,1,,
11/7/2012 20:00,4,0,1,2,13.12,15.15,49,22.0028,7,249,256,1,,
11/7/2012 21:00,4,0,1,2,13.12,15.15,49,19.9995,5,121,126,1,,
11/7/2012 22:00,4,0,1,3,12.3,14.395,56,16.9979,4,56,60,1,,
11/7/2012 23:00,4,0,1,3,11.48,13.635,65,15.0013,3,37,40,1,,
11/8/2012 0:00,4,0,1,3,11.48,13.635,61,15.0013,1,14,15,1,,14
11/8/2012 1:00,4,0,1,3,12.3,13.635,52,23.9994,1,11,12,1,,11
11/8/2012 2:00,4,0,1,2,12.3,14.395,49,15.0013,1,5,6,1,6,6
11/8/2012 4:00,4,0,1,2,12.3,14.395,,19.0012,1,9,10,1,10,10
11/8/2012 5:00,4,0,1,2,,14.395,42,15.0013,0,35,35,1,,
11/8/2012 6:00,4,0,1,1,12.3,14.395,39,15.0013,2,122,124,1,,
11/8/2012 7:00,4,0,1,1,11.48,12.88,36,26.0027,12,411,423,1,,
11/8/2012 8:00,4,0,1,1,12.3,14.395,33,19.0012,16,652,668,1,,
11/8/2012 9:00,4,0,1,1,13.12,14.395,31,23.9994,22,253,275,1,,
11/8/2012 10:00,4,0,1,1,13.12,15.15,31,22.0028,13,148,161,1,,
11/8/2012 11:00,4,0,1,1,14.76,16.665,29,26.0027,16,155,171,1,,
11/8/2012 12:00,4,0,1,1,16.4,20.455,24,32.9975,33,202,235,1,,
11/8/2012 13:00,4,0,1,1,18.04,21.97,18,27.9993,33,195,228,1,,
11/8/2012 14:00,4,0,1,1,18.04,21.97,18,27.9993,33,149,182,1,,
11/8/2012 15:00,4,0,1,1,18.04,21.97,18,27.9993,32,201,233,1,,
11/8/2012 16:00,4,0,1,1,17.22,21.21,16,26.0027,18,321,339,1,,
11/8/2012 17:00,4,0,1,1,16.4,20.455,20,19.9995,36,556,592,1,,
11/8/2012 18:00,4,0,1,1,16.4,20.455,24,27.9993,16,491,507,1,,
11/8/2012 19:00,4,0,1,1,15.58,19.695,27,23.9994,14,359,373,1,,
11/8/2012 20:00,4,0,1,1,15.58,19.695,29,31.0009,10,235,245,1,,
11/8/2012 21:00,4,0,1,1,14.76,16.665,37,26.0027,11,222,233,1,,
11/8/2012 22:00,4,0,1,1,13.94,15.15,42,19.9995,14,147,161,1,,
11/8/2012 23:00,4,0,1,1,13.94,15.15,46,23.9994,5,82,87,1,,
11/9/2012 0:00,4,0,1,1,13.94,15.15,49,22.0028,9,46,55,1,,
11/9/2012 1:00,4,0,1,1,13.12,15.15,53,19.0012,3,17,20,1,,
11/9/2012 2:00,4,0,1,1,13.12,15.15,53,16.9979,1,11,12,1,,11
11/9/2012 3:00,4,0,1,1,13.12,14.395,53,27.9993,3,6,9,1,,6
11/9/2012 4:00,4,0,1,1,,14.395,53,23.9994,0,14,14,1,,14
11/9/2012 5:00,4,0,1,1,12.3,14.395,56,12.998,2,25,27,1,,25
11/9/2012 6:00,4,0,1,1,10.66,13.635,65,7.0015,5,126,131,1,,
11/9/2012 7:00,4,0,1,1,10.66,13.635,65,8.9981,9,332,341,1,,
11/9/2012 8:00,4,0,1,1,13.12,15.91,57,11.0014,25,668,693,1,,
11/9/2012 9:00,4,0,1,1,13.94,15.15,53,27.9993,23,304,327,1,,
11/9/2012 10:00,4,0,1,1,14.76,16.665,50,22.0028,34,163,197,1,,
11/9/2012 11:00,4,0,1,1,16.4,20.455,47,19.9995,66,185,251,1,,
11/9/2012 12:00,4,0,1,1,18.04,21.97,41,22.0028,48,214,262,1,,
11/9/2012 13:00,4,0,1,1,18.86,22.725,38,19.9995,62,237,299,1,,
11/9/2012 14:00,4,0,1,1,18.86,22.725,38,12.998,67,207,274,1,,
11/9/2012 15:00,4,0,1,1,18.86,22.725,36,15.0013,78,278,356,1,,
11/9/2012 16:00,4,0,1,1,18.86,22.725,38,11.0014,57,377,434,1,,
11/9/2012 17:00,4,0,1,1,17.22,21.21,44,8.9981,61,593,654,1,,
11/9/2012 18:00,4,0,1,1,17.22,21.21,44,7.0015,46,450,496,1,,
11/9/2012 19:00,4,0,1,1,13.94,17.425,71,6.0032,30,331,361,1,,
11/9/2012 20:00,4,0,1,1,14.76,17.425,66,8.9981,20,235,255,1,,
11/9/2012 21:00,4,0,1,1,13.94,18.18,76,,23,176,199,1,,
11/9/2012 22:00,4,0,1,1,13.94,17.425,71,7.0015,17,146,163,1,,
11/9/2012 23:00,4,0,1,1,13.12,16.665,81,6.0032,20,142,162,1,,
11/10/2012 0:00,4,0,0,1,13.12,16.665,76,6.0032,16,106,122,1,,
11/10/2012 1:00,4,0,0,1,12.3,15.91,81,6.0032,8,68,76,1,,
11/10/2012 2:00,4,0,0,1,13.12,17.425,81,,2,42,44,1,,
11/10/2012 3:00,4,0,0,1,12.3,16.665,81,,9,11,20,1,,
11/10/2012 4:00,4,0,0,1,10.66,13.635,87,7.0015,2,4,6,1,6,6
11/10/2012 5:00,4,0,0,1,11.48,15.91,,,1,9,10,1,10,10
11/10/2012 6:00,4,0,0,1,9.84,12.88,93,6.0032,5,11,16,1,,
11/10/2012 7:00,4,0,0,1,10.66,13.635,87,7.0015,14,57,71,1,,
11/10/2012 8:00,4,0,0,1,13.12,17.425,76,,16,130,146,1,,
11/10/2012 9:00,4,0,0,1,14.76,17.425,66,12.998,43,216,259,1,,
11/10/2012 10:00,4,0,0,1,16.4,20.455,58,,86,264,350,1,,
11/10/2012 11:00,4,0,0,1,16.4,20.455,58,7.0015,143,323,466,1,466,
11/10/2012 12:00,4,0,0,1,19.68,23.485,48,,258,348,606,1,606,
11/10/2012 13:00,4,0,0,1,21.32,25,39,,268,383,651,1,651,
11/10/2012 14:00,4,0,0,1,22.14,25.76,37,,280,347,627,1,627,
11/10/2012 15:00,4,0,0,1,21.32,25,45,,216,351,567,1,567,
11/10/2012 16:00,4,0,0,1,22.14,25.76,37,,227,378,605,1,605,
11/10/2012 17:00,4,0,0,1,20.5,24.24,45,12.998,183,318,501,1,501,
11/10/2012 18:00,4,0,0,1,18.04,21.97,54,8.9981,103,256,359,1,359,
11/10/2012 19:00,4,0,0,1,18.86,22.725,51,6.0032,55,228,283,1,,
11/10/2012 20:00,4,0,0,1,18.04,21.97,54,,39,153,192,1,,
11/10/2012 21:00,4,0,0,1,16.4,20.455,66,,51,169,220,1,,
11/10/2012 22:00,4,0,0,1,15.58,19.695,71,6.0032,39,154,193,1,,
11/10/2012 23:00,4,0,0,1,14.76,18.18,71,7.0015,26,120,146,1,,
11/11/2012 0:00,4,0,0,1,13.94,17.425,81,6.0032,14,110,124,1,,
11/11/2012 1:00,4,0,0,1,13.94,17.425,76,6.0032,26,82,108,1,,
11/11/2012 2:00,4,0,0,1,13.12,16.665,87,7.0015,12,58,70,1,,
11/11/2012 3:00,4,0,0,1,13.94,18.18,81,,9,39,48,1,,
11/11/2012 4:00,4,0,0,1,13.12,16.665,81,7.0015,5,6,11,1,,6
11/11/2012 5:00,4,0,0,1,,15.15,87,8.9981,0,12,12,1,,12
11/11/2012 6:00,4,0,0,1,12.3,15.91,87,6.0032,3,16,19,1,,
11/11/2012 7:00,4,0,0,1,12.3,15.91,89,6.0032,12,56,68,1,,
11/11/2012 8:00,4,0,0,1,13.12,16.665,87,7.0015,32,87,119,1,,
11/11/2012 9:00,4,0,0,1,14.76,18.94,77,,94,179,273,1,273,
11/11/2012 10:00,4,0,0,1,16.4,20.455,69,7.0015,133,272,405,1,405,
11/11/2012 11:00,4,0,0,1,18.86,22.725,59,8.9981,180,324,504,1,504,
11/11/2012 12:00,4,0,0,1,20.5,24.24,48,6.0032,195,390,585,1,585,
11/11/2012 13:00,4,0,0,1,22.14,25.76,45,7.0015,262,424,686,1,686,
11/11/2012 14:00,4,0,0,1,24.6,31.06,33,11.0014,292,362,654,1,654,
11/11/2012 15:00,4,0,0,1,22.96,26.515,37,15.0013,304,420,724,1,724,
11/11/2012 16:00,4,0,0,1,22.14,25.76,42,15.0013,260,393,653,1,653,
11/11/2012 17:00,4,0,0,1,22.14,25.76,45,11.0014,151,342,493,1,493,
11/11/2012 18:00,4,0,0,1,21.32,25,45,8.9981,102,303,405,1,405,
11/11/2012 19:00,4,0,0,1,19.68,23.485,55,8.9981,69,208,277,1,,
11/11/2012 20:00,4,0,0,1,18.04,21.97,62,11.0014,54,146,200,1,,
11/11/2012 21:00,4,0,0,1,18.04,21.97,67,15.0013,44,127,171,1,,
11/11/2012 22:00,4,0,0,1,17.22,21.21,71,12.998,21,113,134,1,,113
11/11/2012 23:00,4,0,0,1,17.22,21.21,71,12.998,16,93,109,1,,
11/12/2012 0:00,4,1,0,1,17.22,21.21,71,7.0015,6,43,49,1,,
11/12/2012 1:00,4,1,0,1,16.4,20.455,76,11.0014,4,26,30,1,,
11/12/2012 2:00,4,1,0,1,16.4,20.455,76,8.9981,6,14,20,1,,
11/12/2012 3:00,4,1,0,1,16.4,20.455,76,8.9981,1,3,4,1,4,4
11/12/2012 4:00,4,1,0,1,16.4,20.455,76,6.0032,1,3,4,1,4,4
11/12/2012 5:00,4,1,0,1,15.58,19.695,87,,1,23,24,1,,
11/12/2012 6:00,4,1,0,1,15.58,19.695,87,7.0015,7,64,71,1,,
11/12/2012 7:00,4,1,0,1,16.4,20.455,87,,16,248,264,1,,
11/12/2012 8:00,4,1,0,1,17.22,21.21,82,11.0014,50,490,540,1,,
11/12/2012 9:00,4,1,0,1,18.04,21.97,88,7.0015,60,337,397,1,,
11/12/2012 10:00,4,1,0,1,19.68,23.485,77,11.0014,82,184,266,1,,
11/12/2012 11:00,4,1,0,1,21.32,25,72,11.0014,112,255,367,1,367,
11/12/2012 12:00,4,1,0,1,22.96,26.515,64,15.0013,105,314,419,1,419,
11/12/2012 13:00,4,1,0,1,24.6,30.305,60,15.0013,108,312,420,1,420,
11/12/2012 14:00,4,1,0,1,23.78,27.275,60,19.0012,134,310,444,1,444,
11/12/2012 15:00,4,1,0,1,22.96,26.515,64,16.9979,102,280,382,1,382,
11/12/2012 16:00,4,1,0,1,22.96,26.515,64,11.0014,87,347,434,1,,
11/12/2012 17:00,4,1,0,1,22.96,26.515,64,19.0012,66,530,596,1,,
11/12/2012 18:00,4,1,0,1,21.32,25,72,8.9981,65,486,551,1,,
11/12/2012 19:00,4,1,0,1,22.14,25.76,73,19.0012,30,323,353,1,,
11/12/2012 20:00,4,1,0,2,21.32,25,77,19.0012,31,273,304,1,,
11/12/2012 21:00,4,1,0,3,22.14,25.76,73,15.0013,10,145,155,1,,
11/12/2012 22:00,4,1,0,1,21.32,25,77,16.9979,12,100,112,1,,
11/12/2012 23:00,4,1,0,2,22.14,25.76,77,15.0013,1,62,63,1,,
11/13/2012 0:00,4,0,1,2,21.32,25,83,19.0012,5,18,23,1,,
11/13/2012 1:00,4,0,1,3,,21.97,88,43.0006,0,5,5,1,5,5
11/13/2012 2:00,4,0,1,3,14.76,15.91,87,30.0026,7,4,11,1,,4
11/13/2012 3:00,4,0,1,3,14.76,16.665,87,23.9994,2,3,5,1,5,5
11/13/2012 4:00,4,0,1,2,,16.665,81,26.0027,0,9,9,1,,9
11/13/2012 5:00,4,0,1,2,,15.91,87,19.0012,0,18,18,1,,
11/13/2012 6:00,4,0,1,3,13.12,14.395,81,31.0009,2,48,50,1,,
11/13/2012 7:00,4,0,1,3,13.12,15.15,87,16.9979,1,106,107,1,,
11/13/2012 8:00,4,0,1,3,13.12,15.15,87,16.9979,4,207,211,1,,
11/13/2012 9:00,4,0,1,3,13.12,15.15,81,22.0028,1,109,110,1,,
11/13/2012 10:00,4,0,1,3,12.3,13.635,75,26.0027,10,84,94,1,,
11/13/2012 11:00,4,0,1,1,13.12,15.15,70,16.9979,22,133,155,1,,
11/13/2012 12:00,4,0,1,1,13.94,15.91,61,19.0012,16,180,196,1,,
11/13/2012 13:00,4,0,1,1,13.94,15.91,53,16.9979,30,188,218,1,,
11/13/2012 14:00,4,0,1,1,15.58,19.695,46,26.0027,34,169,203,1,,
11/13/2012 15:00,4,0,1,1,16.4,20.455,40,19.9995,33,184,217,1,,
11/13/2012 16:00,4,0,1,1,15.58,19.695,40,19.9995,28,282,310,1,,
11/13/2012 17:00,4,0,1,1,13.94,15.15,49,23.9994,33,575,608,1,,
11/13/2012 18:00,4,0,1,1,13.94,15.91,49,19.0012,45,514,559,1,,
11/13/2012 19:00,4,0,1,1,13.12,14.395,49,23.9994,12,344,356,1,,
11/13/2012 20:00,4,0,1,1,12.3,13.635,49,23.9994,12,211,223,1,,
11/13/2012 21:00,4,0,1,1,12.3,13.635,49,23.9994,9,178,187,1,,
11/13/2012 22:00,4,0,1,1,10.66,11.365,56,22.0028,15,120,135,1,,120
11/13/2012 23:00,4,0,1,1,10.66,11.365,56,19.9995,6,78,84,1,,
11/14/2012 0:00,4,0,1,1,10.66,12.12,56,19.0012,4,20,24,1,,
11/14/2012 1:00,4,0,1,1,9.84,10.605,60,19.9995,2,10,12,1,,10
11/14/2012 2:00,4,0,1,1,,10.605,,19.9995,0,1,1,1,1,1
11/14/2012 3:00,4,0,1,1,,11.365,65,15.0013,0,5,5,1,5,5
11/14/2012 4:00,4,0,1,1,,11.365,69,12.998,0,6,6,1,6,6
11/14/2012 5:00,4,0,1,1,,11.365,69,12.998,0,39,39,1,,
11/14/2012 6:00,4,0,1,1,9.84,11.365,65,12.998,4,142,146,1,,
11/14/2012 7:00,4,0,1,1,9.84,10.605,65,19.0012,10,405,415,1,,
11/14/2012 8:00,4,0,1,1,11.48,12.88,56,19.9995,27,664,691,1,,
11/14/2012 9:00,4,0,1,1,12.3,13.635,52,26.0027,22,310,332,1,,
11/14/2012 10:00,4,0,1,1,13.12,14.395,45,23.9994,18,153,171,1,,
11/14/2012 11:00,4,0,1,1,13.12,15.15,49,16.9979,25,126,151,1,,
11/14/2012 12:00,4,0,1,1,13.94,16.665,46,,40,200,240,1,,
11/14/2012 13:00,4,0,1,1,14.76,16.665,43,16.9979,32,182,214,1,,
11/14/2012 14:00,4,0,1,1,14.76,17.425,43,8.9981,20,161,181,1,,
11/14/2012 15:00,4,0,1,1,14.76,16.665,43,19.0012,32,228,260,1,,
11/14/2012 16:00,4,0,1,1,13.94,17.425,46,7.0015,31,290,321,1,,
11/14/2012 17:00,4,0,1,1,13.12,15.91,49,12.998,19,564,583,1,,
11/14/2012 18:00,4,0,1,1,13.12,15.91,53,11.0014,24,543,567,1,,
11/14/2012 19:00,4,0,1,1,12.3,15.15,52,11.0014,28,368,396,1,,
11/14/2012 20:00,4,0,1,1,12.3,15.91,52,6.0032,15,252,267,1,,
11/14/2012 21:00,4,0,1,1,12.3,16.665,56,,5,208,213,1,,
11/14/2012 22:00,4,0,1,1,11.48,15.91,61,,6,167,173,1,,
11/14/2012 23:00,4,0,1,1,9.84,12.12,70,8.9981,9,78,87,1,,
11/15/2012 0:00,4,0,1,2,10.66,15.15,65,,1,33,34,1,,33
11/15/2012 1:00,4,0,1,2,10.66,13.635,65,7.0015,2,14,16,1,,
11/15/2012 2:00,4,0,1,2,,12.88,70,11.0014,0,7,7,1,7,7
11/15/2012 3:00,4,0,1,2,,14.395,70,6.0032,0,2,2,1,2,2
11/15/2012 4:00,4,0,1,2,,14.395,65,8.9981,0,5,5,1,5,5
11/15/2012 5:00,4,0,1,2,12.3,14.395,61,15.0013,3,34,37,1,,34
11/15/2012 6:00,4,0,1,2,12.3,14.395,65,16.9979,1,146,147,1,,
11/15/2012 7:00,4,0,1,2,12.3,14.395,65,12.998,7,403,410,1,,
11/15/2012 8:00,4,0,1,2,12.3,14.395,61,15.0013,21,625,646,1,,
11/15/2012 9:00,4,0,1,2,13.12,15.91,61,12.998,17,306,323,1,,
11/15/2012 10:00,4,0,1,2,13.12,16.665,66,8.9981,11,142,153,1,,
11/15/2012 11:00,4,0,1,2,13.94,16.665,61,8.9981,28,138,166,1,,
11/15/2012 12:00,4,0,1,2,14.76,18.18,62,7.0015,29,184,213,1,,
11/15/2012 13:00,4,0,1,2,15.58,19.695,54,7.0015,20,197,217,1,,
11/15/2012 14:00,4,0,1,2,15.58,19.695,54,11.0014,27,174,201,1,,
11/15/2012 15:00,4,0,1,2,15.58,19.695,58,11.0014,26,191,217,1,,
11/15/2012 16:00,4,0,1,2,14.76,17.425,57,12.998,24,318,342,1,,
11/15/2012 17:00,4,0,1,2,14.76,17.425,57,15.0013,22,541,563,1,,
11/15/2012 18:00,4,0,1,2,14.76,17.425,57,12.998,10,563,573,1,,
11/15/2012 19:00,4,0,1,2,13.94,16.665,61,8.9981,11,375,386,1,,
11/15/2012 20:00,4,0,1,1,13.94,17.425,61,7.0015,23,262,285,1,,
11/15/2012 21:00,4,0,1,2,13.12,16.665,66,7.0015,20,204,224,1,,
11/15/2012 22:00,4,0,1,2,13.12,15.91,66,11.0014,10,143,153,1,,
11/15/2012 23:00,4,0,1,2,13.12,15.91,61,11.0014,7,118,125,1,,
11/16/2012 0:00,4,0,1,2,13.12,16.665,66,7.0015,7,58,65,1,,
11/16/2012 1:00,4,0,1,2,12.3,15.91,65,6.0032,5,16,21,1,,
11/16/2012 2:00,4,0,1,2,,15.15,70,11.0014,0,9,9,1,,9
11/16/2012 3:00,4,0,1,2,,15.15,65,8.9981,0,6,6,1,6,6
11/16/2012 4:00,4,0,1,2,,15.91,65,7.0015,0,5,5,1,5,5
11/16/2012 5:00,4,0,1,2,12.3,15.91,65,6.0032,2,34,36,1,,34
11/16/2012 6:00,4,0,1,2,12.3,15.91,61,6.0032,4,126,130,1,,
11/16/2012 7:00,4,0,1,2,12.3,15.15,61,11.0014,5,362,367,1,,
11/16/2012 8:00,4,0,1,2,13.12,16.665,57,8.9981,17,694,711,1,,
11/16/2012 9:00,4,0,1,1,13.94,17.425,53,7.0015,21,330,351,1,,
11/16/2012 10:00,4,0,1,1,13.94,16.665,53,12.998,33,165,198,1,,
11/16/2012 11:00,4,0,1,1,15.58,19.695,43,15.0013,33,185,218,1,,
11/16/2012 12:00,4,0,1,1,16.4,20.455,43,19.0012,28,262,290,1,,
11/16/2012 13:00,4,0,1,1,17.22,21.21,38,12.998,52,226,278,1,,
11/16/2012 14:00,4,0,1,1,17.22,21.21,35,7.0015,47,204,251,1,,
11/16/2012 15:00,4,0,1,1,17.22,21.21,38,8.9981,30,237,267,1,,
11/16/2012 16:00,4,0,1,1,17.22,21.21,35,19.0012,33,350,383,1,,
11/16/2012 17:00,4,0,1,1,14.76,17.425,46,12.998,41,539,580,1,,
11/16/2012 18:00,4,0,1,1,13.94,16.665,53,11.0014,22,483,505,1,,
11/16/2012 19:00,4,0,1,1,14.76,17.425,46,15.0013,26,306,332,1,,
11/16/2012 20:00,4,0,1,1,14.76,16.665,46,16.9979,20,207,227,1,,
11/16/2012 21:00,4,0,1,1,13.94,16.665,49,12.998,21,157,178,1,,
11/16/2012 22:00,4,0,1,1,13.12,15.15,53,16.9979,23,139,162,1,,
11/16/2012 23:00,4,0,1,1,13.12,15.15,53,15.0013,14,114,128,1,,
11/17/2012 0:00,4,0,0,1,12.3,15.15,52,11.0014,11,95,106,1,,
11/17/2012 1:00,4,0,0,1,10.66,12.88,60,12.998,13,74,87,1,,
11/17/2012 2:00,4,0,0,1,10.66,12.88,65,12.998,8,41,49,1,,
11/17/2012 3:00,4,0,0,1,10.66,12.88,65,12.998,2,19,21,1,,
11/17/2012 4:00,4,0,0,1,9.84,11.365,70,12.998,1,6,7,1,7,7
11/17/2012 5:00,4,0,0,1,9.84,12.12,70,11.0014,1,10,11,1,,10
11/17/2012 6:00,4,0,0,1,,11.365,70,15.0013,0,21,21,1,,
11/17/2012 7:00,4,0,0,1,9.84,11.365,70,12.998,8,70,78,1,,
11/17/2012 8:00,4,0,0,1,10.66,12.88,65,15.0013,30,138,168,1,,
11/17/2012 9:00,4,0,0,1,13.94,15.91,49,15.0013,48,200,248,1,,
11/17/2012 10:00,4,0,0,1,14.76,16.665,46,16.9979,62,258,320,1,,
11/17/2012 11:00,4,0,0,1,15.58,19.695,43,12.998,80,343,423,1,,
11/17/2012 12:00,4,0,0,1,16.4,20.455,40,11.0014,117,359,476,1,476,
11/17/2012 13:00,4,0,0,1,17.22,21.21,38,16.9979,179,346,525,1,525,
11/17/2012 14:00,4,0,0,1,17.22,21.21,38,12.998,175,380,555,1,555,
11/17/2012 15:00,4,0,0,1,17.22,21.21,35,19.9995,175,374,549,1,549,
11/17/2012 16:00,4,0,0,1,16.4,20.455,40,15.0013,144,325,469,1,469,
11/17/2012 17:00,4,0,0,1,15.58,19.695,40,11.0014,101,302,403,1,403,
11/17/2012 18:00,4,0,0,1,14.76,18.18,50,7.0015,34,237,271,1,,
11/17/2012 19:00,4,0,0,1,13.94,17.425,53,6.0032,45,208,253,1,,
11/17/2012 20:00,4,0,0,2,13.94,17.425,66,6.0032,30,142,172,1,,
11/17/2012 21:00,4,0,0,2,13.12,16.665,57,7.0015,15,124,139,1,,
11/17/2012 22:00,4,0,0,2,13.12,16.665,57,7.0015,15,130,145,1,,
11/17/2012 23:00,4,0,0,2,12.3,15.91,70,7.0015,19,114,133,1,,114
11/18/2012 0:00,4,0,0,2,12.3,15.15,70,11.0014,11,118,129,1,,
11/18/2012 1:00,4,0,0,1,12.3,14.395,70,12.998,14,81,95,1,,
11/18/2012 2:00,4,0,0,1,11.48,14.395,81,7.0015,8,65,73,1,,
